ID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS
8000967;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16076;-7679;1;0;0;0;;2.0
8000968;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16076;-7679;1;0;0;0;;2.0
8000969;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16613;-3235;1;0;0;0;;3.0
8000970;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16613;-3235;1;0;0;0;;3.0
8000971;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16613;-3235;1;0;0;0;;3.0
8000972;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16613;-3235;1;0;0;0;;3.0
8000973;F;Y;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16613;-3235;1;0;0;0;;3.0
8000974;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000975;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000976;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000977;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000978;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000979;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000980;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000981;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000982;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000983;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000984;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000985;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000986;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000987;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000988;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000989;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;-20644;-3873;1;0;0;0;Medicine staff;2.0
8000990;M;Y;Y;0;495000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-22867;365243;1;0;0;0;;1.0
8000991;M;Y;Y;0;495000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-22867;365243;1;0;0;0;;1.0
8000992;M;Y;Y;0;495000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-22867;365243;1;0;0;0;;1.0
8000993;M;Y;N;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-14749;-2382;1;0;0;1;Drivers;4.0
8000994;M;Y;N;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-14749;-2382;1;0;0;1;Drivers;4.0
8000995;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-16839;-3692;1;0;0;0;Managers;2.0
8000996;M;Y;Y;1;360000.0;Working;Secondary / secondary special;Married;House / apartment;-13940;-617;1;0;0;0;Managers;3.0
8000997;M;Y;Y;1;360000.0;Working;Secondary / secondary special;Married;House / apartment;-13940;-617;1;0;0;0;Managers;3.0
8000998;M;Y;Y;1;360000.0;Working;Secondary / secondary special;Married;House / apartment;-13940;-617;1;0;0;0;Managers;3.0
8000999;M;Y;Y;1;360000.0;Working;Secondary / secondary special;Married;House / apartment;-13940;-617;1;0;0;0;Managers;3.0
8001000;M;Y;Y;1;360000.0;Working;Secondary / secondary special;Married;House / apartment;-13940;-617;1;0;0;0;Managers;3.0
8001001;F;Y;N;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12330;-2809;1;0;1;1;Accountants;3.0
8001002;F;Y;N;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12330;-2809;1;0;1;1;Accountants;3.0
8001003;F;N;Y;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12242;-2047;1;0;0;0;Core staff;4.0
8001004;F;N;Y;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12242;-2047;1;0;0;0;Core staff;4.0
8001005;F;N;Y;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12242;-2047;1;0;0;0;Core staff;4.0
8001006;F;N;Y;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12242;-2047;1;0;0;0;Core staff;4.0
8001007;M;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23322;365243;1;0;0;0;;2.0
8001008;M;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23322;365243;1;0;0;0;;2.0
8001009;M;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23322;365243;1;0;0;0;;2.0
8001010;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001011;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001012;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001013;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001014;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001015;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001016;F;N;Y;1;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-10926;-3570;1;0;1;0;Secretaries;3.0
8001017;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001018;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001019;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001020;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001021;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001022;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Separated;House / apartment;-12896;-709;1;0;0;0;;2.0
8001023;F;N;N;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-10833;-2504;1;0;0;1;;1.0
8001024;F;N;N;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-10833;-2504;1;0;0;1;;1.0
8001025;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20782;-2321;1;0;0;0;Laborers;2.0
8001026;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20782;-2321;1;0;0;0;Laborers;2.0
8001027;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20782;-2321;1;0;0;0;Laborers;2.0
8001028;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20782;-2321;1;0;0;0;Laborers;2.0
8001029;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20782;-2321;1;0;0;0;Laborers;2.0
8001030;M;Y;Y;0;85500.0;Working;Secondary / secondary special;Married;House / apartment;-22121;365243;1;0;1;0;;2.0
8001031;M;Y;Y;0;85500.0;Working;Secondary / secondary special;Married;House / apartment;-22121;365243;1;0;1;0;;2.0
8001032;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001033;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001034;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001035;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001036;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001037;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001038;F;N;Y;0;292500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-21582;365243;1;0;0;0;;2.0
8001039;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001040;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001041;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001042;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001043;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001044;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001045;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001046;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001047;F;N;Y;0;67500.0;Working;Secondary / secondary special;Married;House / apartment;-21889;-8469;1;1;0;0;Core staff;2.0
8001048;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001049;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001050;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001051;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001052;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001053;F;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-18474;-3021;1;0;0;1;Cleaning staff;2.0
8001054;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16975;-2504;1;0;1;1;Laborers;1.0
8001055;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16975;-2504;1;0;1;1;Laborers;1.0
8001056;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001057;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001058;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001059;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001060;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001061;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001062;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001063;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001064;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001065;F;N;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-16573;-4574;1;0;0;0;;2.0
8001066;F;N;Y;0;360000.0;Working;Secondary / secondary special;Widow;House / apartment;-18388;-7830;1;0;0;0;Core staff;1.0
8001067;F;N;Y;0;360000.0;Working;Secondary / secondary special;Widow;House / apartment;-18388;-7830;1;0;0;0;Core staff;1.0
8001068;F;N;Y;0;279000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-11091;-617;1;0;0;1;Managers;1.0
8001069;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-16757;-3508;1;0;0;0;Core staff;2.0
8001070;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-16757;-3508;1;0;0;0;Core staff;2.0
8001071;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-16757;-3508;1;0;0;0;Core staff;2.0
8001072;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-16757;-3508;1;0;0;0;Core staff;2.0
8001073;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-16757;-3508;1;0;0;0;Core staff;2.0
8001074;M;Y;N;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12518;-1135;1;0;0;0;Cleaning staff;4.0
8001075;M;Y;N;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12518;-1135;1;0;0;0;Cleaning staff;4.0
8001076;M;Y;N;2;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12518;-1135;1;0;0;0;Cleaning staff;4.0
8001077;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001078;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001079;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001080;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001081;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001082;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001083;M;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-20931;-191;1;0;1;1;Security staff;2.0
8001084;F;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-8128;-951;1;0;0;1;Sales staff;1.0
8001085;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001086;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001087;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001088;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001089;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001090;F;N;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-10304;-1682;1;0;0;0;Laborers;2.0
8001091;F;Y;Y;2;306000.0;Working;Secondary / secondary special;Married;House / apartment;-13541;-3965;1;0;0;0;Core staff;4.0
8001092;F;Y;Y;2;306000.0;Working;Secondary / secondary special;Married;House / apartment;-13541;-3965;1;0;0;0;Core staff;4.0
8001093;F;Y;Y;2;306000.0;Working;Secondary / secondary special;Married;House / apartment;-13541;-3965;1;0;0;0;Core staff;4.0
8001094;F;N;Y;0;166500.0;Working;Secondary / secondary special;Married;House / apartment;-22578;365243;1;0;0;0;;2.0
8001095;F;N;Y;0;166500.0;Working;Secondary / secondary special;Married;House / apartment;-22578;365243;1;0;0;0;;2.0
8001096;F;N;Y;0;166500.0;Working;Secondary / secondary special;Married;House / apartment;-22578;365243;1;0;0;0;;2.0
8001097;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-22118;365243;1;0;0;0;;2.0
8001098;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-22118;365243;1;0;0;0;;2.0
8001099;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-22118;365243;1;0;0;0;;2.0
8001100;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-22118;365243;1;0;0;0;;2.0
8001101;F;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-22118;365243;1;0;0;0;;2.0
8001102;F;Y;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;-21269;365243;1;0;0;1;;1.0
8001103;F;Y;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;-21269;365243;1;0;0;1;;1.0
8001104;F;Y;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;-21269;365243;1;0;0;1;;1.0
8001105;F;Y;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;-21269;365243;1;0;0;1;;1.0
8001106;F;Y;Y;0;202500.0;Working;Secondary / secondary special;Widow;House / apartment;-21269;365243;1;0;0;1;;1.0
8001107;F;N;Y;1;67500.0;Working;Secondary / secondary special;Married;House / apartment;-15397;-1894;1;1;1;0;Core staff;3.0
8001108;M;N;Y;0;180000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-8363;-525;1;0;0;0;;1.0
8001109;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-14170;-921;1;0;0;0;Managers;2.0
8001110;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-14170;-921;1;0;0;0;Managers;2.0
8001111;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-14170;-921;1;0;0;0;Managers;2.0
8001112;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-14170;-921;1;0;0;0;Managers;2.0
8001113;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-14170;-921;1;0;0;0;Managers;2.0
8001114;F;Y;Y;1;202500.0;Working;Secondary / secondary special;Married;House / apartment;-14995;-5365;1;0;0;1;;3.0
8001115;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001116;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001117;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001118;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001119;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001120;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001121;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001122;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001123;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001124;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001125;F;N;Y;2;270000.0;Working;Secondary / secondary special;Married;House / apartment;-12927;-2078;1;1;1;1;Managers;4.0
8001126;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001127;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001128;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001129;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001130;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001131;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001132;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001133;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001134;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001135;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;-23287;365243;1;0;0;0;;2.0
8001136;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001137;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001138;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001139;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001140;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001141;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001142;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001143;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;-12500;-5762;1;0;0;0;Managers;3.0
8001144;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18614;-7738;1;0;0;0;;2.0
8001145;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18614;-7738;1;0;0;0;;2.0
8001146;M;Y;Y;0;252000.0;Working;Secondary / secondary special;Married;House / apartment;-22117;-1621;1;0;1;1;Security staff;2.0
8001147;M;Y;Y;0;252000.0;Working;Secondary / secondary special;Married;House / apartment;-22117;-1621;1;0;1;1;Security staff;2.0
8001148;M;Y;Y;0;252000.0;Working;Secondary / secondary special;Married;House / apartment;-22117;-1621;1;0;1;1;Security staff;2.0
8001149;M;Y;Y;0;252000.0;Working;Secondary / secondary special;Married;House / apartment;-22117;-1621;1;0;1;1;Security staff;2.0
8001150;M;Y;Y;0;252000.0;Working;Secondary / secondary special;Married;House / apartment;-22117;-1621;1;0;1;1;Security staff;2.0
8001151;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-18501;-1866;1;0;0;0;Medicine staff;2.0
8001152;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-18501;-1866;1;0;0;0;Medicine staff;2.0
8001153;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-18501;-1866;1;0;0;0;Medicine staff;2.0
8001154;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-21300;-464;1;0;0;0;Laborers;2.0
8001155;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-21300;-464;1;0;0;0;Laborers;2.0
8001156;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-21300;-464;1;0;0;0;Laborers;2.0
8001157;M;N;Y;0;90000.0;Working;Secondary / secondary special;Married;House / apartment;-8824;-739;1;0;0;1;Laborers;2.0
8001158;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-18376;-4270;1;1;1;1;;4.0
8001159;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-18376;-4270;1;1;1;1;;4.0
8001160;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-18376;-4270;1;1;1;1;;4.0
8001161;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-18376;-4270;1;1;1;1;;4.0
8001162;M;Y;Y;2;225000.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-18376;-4270;1;1;1;1;;4.0
8001163;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001164;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001165;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001166;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001167;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001168;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001169;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001170;M;N;N;1;247500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797;-6583;1;0;1;0;Laborers;2.0
8001171;F;N;Y;0;76500.0;Working;Secondary / secondary special;Married;House / apartment;-15602;-5061;1;0;1;0;Sales staff;2.0
8001172;F;N;Y;0;76500.0;Working;Secondary / secondary special;Married;House / apartment;-15602;-5061;1;0;1;0;Sales staff;2.0
8001173;F;N;Y;0;76500.0;Working;Secondary / secondary special;Married;House / apartment;-15602;-5061;1;0;1;0;Sales staff;2.0
8001174;F;Y;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-23336;365243;1;0;0;0;;2.0
8001175;F;Y;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-23336;365243;1;0;0;0;;2.0
8001176;M;N;Y;0;360000.0;Working;Secondary / secondary special;Married;House / apartment;-18104;-1317;1;0;0;0;Drivers;2.0
8001177;F;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-23200;365243;1;0;1;0;;1.0
8001178;F;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-23200;365243;1;0;1;0;;1.0
8001179;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
